,AAPL,MSFT,META,AMZN,GOOG,HUYA,KC,VNET,ANGI,TWOU,MU,RNG,IQV,FSLY,QTWO,TWLO,AKAM,DBX,WIX,VMW,NTNX,NFLX,ZM,BOX,IT,DOCU,NEWR,SPLK,ESTC,AYX,COUP,APPN,APPF,PANW,OKTA,PD,FIVN,WDAY,ADBE,BL,SMAR,ADSK,QLYS,ANSS,DT,HUBS,NOW,PCTY,ANET,VEEV,TEAM,CSGP,MDB,PAYC,CRWD,ZS,TTD,AZPN,DDOG,SHY,TLT,LQD,HYG,REM,IVV,ASHR,VGK,EWC,INDA,EWJ,EWG,ACWI,FM,EEM,UUP,BITO,GSG,IWM,FXE,FXY,FXB,FXC,CYB,FXA,FXF,XHB,XRT,XTN,FENY,PSJ,VFH,VDC,VPU,VIS,V,VHT,VAW,RY,BAM,SU,ASML,JPM,ARKK,IMO,AMD,NVDA,Z,BCE,NTR,CRM,OXY,CVX,XOM,ADM,RTX,LMT,INTC,TSM,SHOP,AB
2022-07-18,146.214188484681,252.361163659983,167.23,113.76,109.91,3.39,3.56,5.08,4.92,10.37,60.1804263780006,49.57,212.87,12.19,38.36,85.31,88.12,21.72,61.66,110.9,14.3,190.92,98.92,26.8,238.77,62.06,51.66,96.06,72.71,47.12,59.87,46.55,94.25,168.613333333333,95.46,25.63,93.65,138.74,375.23,61.38,30.58,177.22,123.05,236.93,36.28,274.79,426.74,177.81,100.58,200.14,187.97,59.08,281.17,299.78,177.25,150.82,43.62,175.3,91.04,81.4155829956092,112.829155120515,108.388620498799,71.9960030868963,25.2890730201164,378.7982080189,31.7271622619639,51.0797786323079,32.4176310021784,40.0,52.7427803025968,22.192542614863,83.351114885017,26.320627046142,38.3197707498236,28.4500610949055,13.1444815575089,22.48,170.286588865839,93.6273802534044,67.78,114.128683139554,74.7796067443457,25.3502521943127,67.2887696201825,91.5678,57.9042699253104,60.4214938158406,68.9168971568963,18.5166231648149,91.5478672476547,76.0945152871244,182.399123320391,146.327689421415,160.388442069398,205.959570367655,232.757049419528,155.465342878893,90.2886943921968,,29.5860697661291,469.86669254494,109.973894095787,43.97,41.8298290126932,81.43,160.897378370014,34.2,46.6198066983025,73.375915428937,167.89,59.629816698895,136.069954598761,83.9667259787184,71.5176680774111,88.2777840985557,379.94834457096,37.3529639818054,82.2092876109415,32.54,37.9441536959943
2022-07-15,149.296149348913,254.812813902816,164.7,113.55,112.767,3.34,3.59,5.11,4.86,10.01,61.2556101743321,49.0,219.08,11.64,39.35,84.43,88.41,21.74,61.03,110.62,14.42,189.11,99.85,26.65,240.69,63.43,51.67,95.42,72.06,48.19,60.16,47.8,96.05,169.653333333333,94.02,26.15,92.32,140.71,379.86,68.5,30.5,176.21,123.89,240.79,36.28,273.71,435.62,180.54,101.67,203.08,188.89,59.91,277.47,301.83,177.9,149.32,43.1,176.12,93.6,81.4649138141959,114.017037115606,109.149927333459,72.6989197948465,25.3444910033599,381.885807995721,31.4601319062679,50.7744425085899,31.9248120450155,40.21,52.6430020576051,22.0225997209654,83.5793653484479,26.405371489283,38.0537980479611,28.6086677072812,12.8790357818524,21.89,170.770021244427,93.0682319869876,67.56,113.291502152574,74.5276403779155,25.4147061897217,67.0952519184729,91.6028,58.1620629078546,59.4195441541245,68.4501688908482,18.1183117536095,92.1001922385908,76.3691185128029,184.078004259555,148.231218403214,161.11941113469,208.772492447383,237.733323311568,154.933231037893,88.3969682283977,,29.1705893611834,472.000285070435,111.115049093113,44.11,40.9946080904289,81.11,157.509749572583,34.51,46.6007041346072,71.7499106283492,167.38,58.2991929790529,134.188488684048,82.4453776334594,70.9754941636609,89.6835439121519,390.838208815789,37.2661190642554,84.2256676013989,31.27,39.0089858718778
2022-07-14,147.606041778205,252.192426598736,158.05,110.63,111.44,3.34,3.5,4.7,4.3,9.73,59.0853317706259,47.93,212.0,11.3,37.99,81.18,86.83,21.28,60.13,108.89,14.22,174.78,97.35,26.31,235.8,60.23,50.81,89.78,70.0,47.39,57.23,47.25,93.07,163.333333333333,92.84,25.45,90.18,137.92,372.96,65.93,29.95,170.96,120.83,234.4,35.41,263.97,420.97,171.33,99.1,198.19,184.98,57.94,278.91,290.74,172.75,146.06,41.21,175.99,93.78,81.4057168318918,113.378918688491,108.281256714424,71.7841651749114,24.808783832006,374.734018912031,31.9348525386164,49.8190359279239,31.5896951541446,39.68,52.0942217101509,21.4527911943675,82.180090768285,26.15113815986,37.8567812317666,28.7771872329305,12.5349394060014,21.62,167.287334925212,92.4591597682121,67.38,112.936629661061,74.051108242823,25.3035478376395,66.6571174623073,91.0196,57.4680048779279,58.0246730564413,67.0003321495071,17.7977196421515,90.0191105763138,73.8976894816964,183.214018747002,147.635755490959,158.630165128562,204.667415348699,232.410787816702,152.627413060225,88.3678647489546,,28.5328752512669,453.413220883211,106.245465268315,43.1,39.913733955734,78.6,153.612477504743,33.67,46.6484605438454,70.4275573266663,161.04,56.8295488705706,132.521490386556,81.0800650159193,70.679762937979,88.5530377683508,392.731671697999,36.3880204534715,82.2978116105226,30.67,38.4385400633688
2022-07-13,144.643382624847,250.842530108755,163.49,110.4,112.187,3.49,3.83,5.27,3.92,10.84,58.5975169000681,50.26,211.83,11.6,38.29,85.09,88.16,21.74,64.47,109.95,14.55,176.56,101.01,26.54,238.27,61.7,51.99,91.49,71.16,48.5,58.78,48.53,92.16,164.47,97.1,26.06,91.9,140.05,371.94,69.89,31.0,170.95,121.87,234.47,37.27,270.03,422.77,171.08,98.3,200.47,194.47,59.3,295.26,295.38,174.97,148.95,44.16,178.65,97.34,81.4353153230439,114.311553312736,108.974241140845,71.9189711189018,25.2983093506569,375.64155628541,32.1128727757472,50.6562478800539,32.5359075518975,39.53,52.6130685841076,21.8726501087028,82.7457549602657,26.3405669151163,38.2015606601069,28.5789289674608,11.9155659294696,21.73,169.023745101365,92.8585513870813,68.14,113.59050956279,74.7559786926474,25.5277485816698,66.815803973766,91.476,58.1025722195752,58.7712237847788,67.5266427473912,18.1085968411411,90.8278721701845,75.3001273842688,183.184564695438,147.743134048907,159.716740766158,202.918036246112,233.301174795397,155.416073263986,94.4698942721836,,29.5474204261341,443.598695265932,110.091944612751,44.01,41.6726109567376,77.52,151.533932401894,33.35,47.3170502731798,74.0517848942416,163.49,57.6040910358518,134.519938637935,82.7379446229323,71.6556759827293,90.2537122281559,400.276091161309,35.9055486893046,79.9568436216013,32.15,38.7713001183324
2022-07-12,145.011229566707,251.785472509844,163.27,109.22,114.8495,3.55,4.01,5.37,3.91,11.38,58.9160898767589,51.14,213.53,11.87,38.31,83.51,89.33,21.7,64.93,110.66,14.78,174.45,107.99,26.03,237.75,62.8,52.63,91.69,69.48,48.5,58.84,48.96,92.67,164.193333333333,95.76,26.13,92.64,137.78,375.54,69.72,31.19,172.33,123.97,238.6,36.93,273.34,427.94,176.15,98.26,200.48,192.67,59.7,291.24,296.8,174.39,150.92,45.15,179.78,97.32,81.5241107965001,113.015682045364,108.164132586014,71.9960030868963,25.0489284260612,377.575005472173,32.0139726440079,50.6365487752979,32.5260511727542,39.97,52.8924476700843,21.9026400311553,83.0831686888156,26.5599054738342,38.2902182273944,28.6384064471017,11.7484334040562,21.58,169.171734605014,92.6388859967033,68.41,113.531264743478,74.5772791419877,25.3948741911343,66.8179996361887,91.1803,58.0034210724428,58.781046820678,68.1721180089472,18.1085968411411,91.4492377849876,76.1141298032443,183.007840386052,148.221456716128,161.297214420841,203.583993063574,235.111628318744,155.869353721134,95.0810673404879,,29.479784081143,431.174240187232,111.134724179274,44.32,41.9182641691682,76.36,150.714505967117,34.29,46.6007041346072,72.8959501564743,166.33,56.9685692592108,135.426551747097,82.4063687015297,71.813399303093,92.8981135558298,406.152693578113,35.9055486893046,77.8027596317956,32.38,38.9899710115942
2022-07-11,144.026990452001,262.544941591749,162.88,111.75,116.5225,3.58,3.78,5.34,4.01,11.22,57.5521993203013,52.12,217.4,11.61,39.11,85.87,90.58,22.48,64.08,112.3,15.19,177.34,108.38,27.35,244.37,63.11,54.17,96.48,75.94,50.65,61.66,51.27,98.46,171.97,100.38,26.85,96.11,145.54,384.16,73.7,33.25,176.72,130.21,244.34,41.35,292.32,490.4,187.05,101.7,205.52,211.03,61.46,310.86,319.94,185.37,162.42,43.51,188.59,104.01,81.4846461416307,112.348111998535,108.007967081468,71.7071332069168,25.1690007230888,380.997999695677,32.3502330919215,50.6660974324319,32.7921734096222,40.08,52.872492021086,22.0026064393303,83.5992132148331,26.5100558013983,38.4379808395403,28.6483193603752,12.4464574807826,22.76,169.753826652701,92.7287491109488,68.11,113.494187029379,74.6567011645031,25.5138661826586,66.4836601309142,91.17,57.5969013692,58.7908698565771,67.5365731360305,18.4777635149412,93.5599082860647,76.5260346417621,183.469287193893,148.953583247589,161.850380199981,203.822544759381,237.97075983922,155.997454719893,94.9937569021587,,30.8614979859622,435.709364764681,111.026511205389,43.62,42.8713986333992,76.95,151.414016338268,33.47,46.5816015709119,74.1889178292309,174.36,59.1035252276142,137.951420513474,83.5181232615267,71.5965297375929,93.1045538081761,411.136523340612,35.8958992540212,77.812595631749,32.32,38.999478441736
2022-07-08,146.184363056963,265.671540079572,170.88,115.54,120.1685,3.94,4.28,5.52,4.47,12.42,58.8762682546726,56.92,219.34,13.5,40.62,92.71,92.15,22.74,70.5,113.6,15.67,186.975,119.8,26.8,242.63,66.45,56.33,99.71,78.89,52.47,63.61,53.74,100.55,174.74,103.9,27.82,99.38,148.01,389.44,75.75,34.09,179.83,132.34,249.65,42.01,305.8,494.15,195.45,103.0,210.05,214.08,61.8,314.16,323.29,190.38,166.89,45.63,187.52,108.29,81.4550476504786,110.443573923761,107.705396416411,72.1115510388881,25.4460906393063,385.387718512563,33.3293443961404,51.5033093845619,33.2652796084987,40.2,53.6008732095252,22.6423914516507,84.8000091311431,26.7094544911418,39.4920208061807,28.3211932223501,13.2526261327764,22.77,173.236512971916,93.9668631294432,68.7587,114.85035660969,74.9197866140855,25.5715772985479,67.7087399599422,91.685,57.8844396958839,60.1464488106636,68.599124720438,18.6720617643096,95.3412550112963,77.2321572220782,183.891461932981,148.211695029042,163.332074251247,202.341536314577,239.415165382436,156.746352866486,95.4788148928764,,31.6344847858611,449.493364847999,112.502142667449,46.86,43.5887060136967,79.35,158.269217975547,35.14,46.8299348989504,74.6982687306199,175.5,60.245478420016,139.179735048467,83.9472215127536,72.2964269717068,93.5076038246617,412.392291469745,36.658204641405,80.1732356205772,35.57,39.417805367976
2022-07-07,145.49837821944,266.406042581473,172.19,116.33,119.306,4.01,4.65,5.61,4.63,12.5,58.4738568354988,59.3,218.85,14.02,41.33,93.58,92.9,22.85,70.85,115.47,15.66,189.27,120.74,26.82,245.02,67.45,56.76,100.69,79.52,52.88,65.3,53.66,99.84,172.416666666667,103.66,27.83,99.48,147.6,390.89,74.65,34.57,182.25,133.51,252.34,42.53,316.27,497.05,198.42,101.97,210.21,213.77,61.68,315.48,326.01,190.2,167.43,45.53,187.88,107.7,81.5537092876521,111.680541951707,107.881082609025,72.0537770628922,25.4276179782251,385.693519149244,33.5172546464451,51.4639111750499,33.2751359876419,40.3,53.3314719480477,22.4224653536656,84.8595527302989,26.6197250807572,39.4920208061807,28.3410190488971,13.301782757898,22.4,173.256244905736,93.8770000151977,68.7946,114.810396177873,74.8056174567195,25.6534834527137,67.6144262786036,91.9,57.9141850400236,60.5786623902274,68.6785678295526,18.6720617643096,95.4339667062034,77.457724157457,184.372544775197,148.660732635005,163.954385752779,201.576182957196,238.633603478915,158.391958004394,95.304194016218,,32.223887220784,448.451377800664,112.856294218344,46.83,43.4314879577411,79.3,158.46907808159,35.62,46.9827554085126,75.3937286152087,176.64,61.0398806408173,139.91087465263,83.8106902509996,73.3413439691163,92.3476062162397,414.197458155375,36.8029461706551,79.3273396245804,35.33,39.8551471544996
2022-07-06,142.088337650307,264.232312204225,169.77,114.33,115.2135,3.96,4.44,5.39,4.82,11.54,57.0033163407403,55.36,216.0,12.73,40.1,88.7,92.26,22.16,69.79,112.96,14.88,184.06,117.06,26.17,241.77,64.09,52.24,94.48,75.49,50.78,61.38,50.56,98.5,171.653333333333,101.33,26.06,95.39,145.94,382.83,70.65,33.13,176.73,131.13,247.42,41.16,320.11,493.31,191.98,98.63,205.95,207.85,62.07,304.3,312.74,185.92,163.75,42.99,191.34,108.03,81.6129062699563,112.672079815379,107.890842953059,70.8982975429741,25.0766374176829,380.060868712297,32.9930839482268,50.6759469848099,32.5457639310408,40.15,52.5831351106101,22.0126030801479,83.5297456824846,26.3904165875522,38.7138043822125,28.3311061356236,12.3481442305394,21.54,169.250662340294,94.0766958246323,68.9,113.807707432245,74.4143647183029,25.4354306282455,67.0194017620525,92.25,57.0912305188249,58.4175944924084,67.4372692496373,17.9531582416463,94.0394447335524,76.3004677063833,183.989642104862,148.709541070436,161.642943032804,199.906321086544,236.862722710177,156.391611639153,93.3736632131615,,31.4412380858864,425.607052248614,110.072269526591,43.96,41.820002884196,75.35,151.194170221621,34.76,46.763075926017,72.6020938672115,172.73,58.6963940894535,137.239777965422,81.2165962776733,71.192363729161,92.3279452398258,417.827412903651,35.6932611130711,74.320815648274,33.04,39.1230750335797
2022-07-05,140.736251593741,260.897273817214,168.19,113.5,113.887,4.35,4.85,5.96,5.02,11.64,56.3674069376015,61.33,215.31,13.0,40.65,90.48,93.13,22.35,72.15,114.03,15.04,185.88,120.42,26.24,241.21,65.32,53.09,94.42,75.59,51.47,63.76,50.81,96.13,173.713333333333,102.56,27.17,98.5,146.37,376.49,72.485,34.44,176.9,130.99,245.19,42.02,329.46,495.93,189.41,96.15,207.16,208.39,61.87,304.43,313.29,187.02,166.31,44.29,191.05,108.38,81.8398280354554,114.596252303295,108.427661874935,71.167909430955,25.5384539447121,378.709427188896,33.5469246859669,50.5676019086519,32.7231787556194,39.49,52.5931129351093,22.0925762066879,83.4106584841729,26.5798453428085,38.9502245616459,28.2022382630683,12.4169635057096,21.85,170.513506104768,94.8155703195402,68.95,114.15432938684,74.4505017385474,25.4982980637675,67.1798847245842,92.51,57.4580897632147,59.8222886259908,68.2515611180617,18.2931801780411,94.0228749838244,76.6437217384814,183.685283572031,147.216002946254,161.050265412297,199.32982115501,235.606287751352,155.623005646597,92.9080075420725,,32.1079392007991,429.100189778727,110.79041017146,44.97,43.7655763266468,75.2,149.535331341463,35.07,46.6962169530835,73.1408303975267,172.2,58.6963940894535,139.072501239857,82.708687923985,71.3500870495247,91.3448964191291,407.388840330229,35.4037780545709,74.8617956457138,34.0,39.7600728530814
2022-07-01,138.121555763764,257.651566815569,160.03,109.56,109.081,4.09,4.75,6.01,4.57,12.25,53.3070929349959,55.23,215.05,12.05,39.56,85.17,92.12,21.9,68.21,114.06,14.87,179.95,110.97,25.79,244.28,61.22,51.73,91.96,71.21,49.57,59.47,47.14,93.75,169.416666666667,95.98,25.43,94.73,142.35,368.48,68.01,32.24,173.86,129.85,240.19,41.01,313.65,484.36,177.85,93.41,204.11,197.51,61.32,269.01,291.17,179.25,155.37,41.66,191.24,101.05,81.8496941991728,113.702886505334,108.456942907038,71.2353124029503,25.3352546728193,377.900535182189,33.6359348045322,52.0647338701079,33.5511146036532,39.48,52.932358968081,23.0222638027159,83.8373876114566,26.8390636394751,39.2556006267473,27.8057217321289,11.7582647290805,23.38,169.112538803554,96.3132888902996,69.2,115.495985974501,75.2771857154049,25.5485721801865,67.4168166605608,93.2887,56.0798888180746,57.6906898358693,67.9635798475214,19.0995179129203,91.3611616748258,76.731987061021,184.539451067395,152.497075659862,162.927077877234,197.978028212102,235.952549354178,158.835384538561,94.5378023908841,,34.3689255905033,446.397174764489,111.209701461494,41.22,46.3695003784118,73.67,145.128416003212,33.67,47.6131400104564,77.5976507846802,168.2,60.0170877815357,142.825684541227,85.3807997611707,75.3227431811851,95.3753965839852,425.312968235908,35.0660478196541,75.7371996415709,31.41,40.0738180477614
2022-06-30,135.924415921844,254.921996707152,161.25,106.21,109.3725,3.88,4.45,6.04,4.58,10.47,54.9266746961151,52.26,216.99,11.61,38.57,83.81,91.33,20.99,65.55,113.98,14.63,174.87,107.97,25.14,241.83,57.38,50.05,88.46,67.67,48.42,57.1,47.36,90.64,164.646666666667,90.4,24.78,91.14,139.58,366.06,66.6,31.43,171.96,126.14,239.29,39.44,300.65,475.52,174.42,93.74,198.04,187.4,60.41,259.5,280.12,168.56,149.51,41.89,183.68,95.24,81.6042633890377,112.549720702824,107.106770705659,70.5650536772995,24.697947865519,374.013907735328,33.7941750153151,52.0253356605959,33.1962849544959,39.37,52.7128468290993,23.0022705210809,83.2518755530906,26.7393642946033,39.5018716469904,27.7165055126675,11.4141683532295,23.1,167.090015587013,96.7626044615274,68.975,116.163583636406,75.4190533031231,25.5058342232307,68.1807075779848,93.7973,54.2455925961255,57.1307767896161,67.3081741973261,18.8469301887413,89.6245927256452,75.7022249647266,181.967130564115,148.719302757522,161.34660422255,195.70184744794,232.984592758528,157.869700086375,93.9266293225797,,33.8858088405665,472.248377224562,109.80556318789,39.88,46.290891350434,76.47,151.483967375383,31.75,46.9732041266649,78.0580256378586,165.04,58.4680034509732,141.139189187624,83.5181232615267,76.4958103763901,94.4808221571513,421.820363126755,36.0985373949713,80.40929961946,31.24,39.5318945296778
2022-06-29,138.419810040948,258.326515060559,163.94,108.92,112.2565,4.19,4.48,6.13,4.65,10.92,55.6619449434943,55.39,214.11,11.98,39.12,89.6,92.13,21.32,65.27,114.99,14.5,178.36,111.87,26.2,240.14,61.04,50.74,92.32,72.65,50.59,60.0,49.9,91.97,163.933333333333,93.36,25.77,93.6,146.31,368.5,68.95,31.37,176.85,129.42,241.46,41.51,310.37,477.79,177.7,94.93,199.74,192.36,60.21,276.77,284.18,175.94,154.95,43.34,194.03,98.37,81.4465549442709,111.569919878389,106.785538002461,70.6033990399825,24.6517662128161,377.160694932152,33.0524240272704,52.3306717843139,33.5018327079369,39.39,52.7926694250926,23.2421899007011,83.9167790769977,26.8988832463981,39.6890376223751,27.8057217321289,12.2694936303449,23.79,168.402189186037,96.4430911664321,68.53,115.689326869737,75.2400559198789,25.5247737818816,67.9757125499747,93.7631,54.47364023453,58.7221086052829,67.5862250792271,19.2938161622887,90.8224475497378,76.2906604483234,182.006402632867,147.216002946254,160.951485808879,198.296097139845,233.944232057788,159.682821914969,94.7609290666142,,34.1177048805362,480.921678932856,112.428571490665,41.51,46.6642842333286,77.99,155.311288406109,32.76,47.0018579722078,80.5753945158772,170.61,58.6864640616935,143.283865359836,85.9366770411692,76.1409329055718,91.7184549709939,410.959930947452,35.9827441715713,82.2781396106157,33.05,39.7220431325142
2022-06-28,136.640226187085,254.574596875172,160.68,107.4,112.5715,4.31,4.5,6.23,4.62,9.3,57.4901844775184,56.72,212.21,12.22,39.72,91.61,92.39,21.2,65.8,116.25,14.62,179.6,113.13,25.85,239.41,61.67,51.03,92.93,71.57,50.63,59.78,50.56,93.11,163.97,92.6,25.73,93.41,144.25,365.63,70.0,31.32,176.81,129.26,240.14,41.6,307.88,473.44,177.23,95.26,200.51,192.6,60.34,278.35,286.64,174.19,154.92,44.15,192.54,97.32,81.3479871662916,109.855268435628,106.152806920404,70.7088487873606,25.0396920955206,377.427037422165,33.2601143039229,52.6360079080319,33.7975240822346,39.14,53.0321372130726,23.6420555334013,84.1450295404286,26.8390636394751,39.8466510753307,27.6471151197531,12.2596623053206,24.23,170.12873339528,97.2119200327552,68.7446,116.360304269657,75.3913548727708,25.4369180281396,68.2152393597236,93.5318,54.7016878729345,60.1071566670669,68.3905865590122,19.9835749475468,91.330882429787,76.9085177061,181.289687378136,147.342904878374,162.117085129209,196.924424888953,232.133778534441,161.052517209395,94.4019861534831,,35.3641460953731,486.667493222446,112.935621422799,42.17,48.4329873628294,80.78,159.708210739058,33.13,46.7821784897122,82.4062108282998,171.46,61.2782013070577,146.169429664266,89.2329317892304,74.9087194652304,92.1903184049282,412.745476256064,36.4555665004549,82.9568236074038,35.026,40.6822935768378
2022-06-27,140.835669686136,262.922118552185,169.49,113.22,116.6225,4.41,4.78,6.44,4.77,9.71,58.4043042445305,58.92,216.51,13.11,41.03,97.21,94.52,22.16,68.32,117.66,15.1,189.14,119.82,26.41,248.16,66.19,52.21,97.51,74.09,52.41,63.46,54.44,96.99,167.293333333333,97.26,27.74,100.21,148.05,381.07,73.05,32.0,185.87,135.23,250.8,42.63,333.33,496.7,185.05,98.87,208.07,202.21,61.68,298.89,300.08,181.93,164.23,47.84,196.79,105.2,81.3677007218875,109.345772006922,106.182009893422,71.4949287223611,25.2151823757917,385.289073145891,33.2106642380533,53.1580341840659,33.8468059779509,39.63,53.111959809066,23.8919715538389,85.4053690558943,26.7493342290905,40.0929220955738,27.4885085073773,12.6529153062932,23.94,173.384502475565,97.7111595563417,69.12,117.14569574177,75.3401276682484,25.5505553800452,68.3449830483376,93.6311,55.8617562943834,62.3861009956761,69.6318851389275,19.4589696742519,94.215301065488,77.644062060596,183.744191675159,147.870035981027,164.329748245766,202.331596660586,236.397742843525,162.885346883951,93.9654339618371,,34.4558866054919,504.162951931509,113.481675195868,44.8,47.5289835410845,86.16,168.57200644207,34.01,47.1069220725318,81.4908026720885,181.31,58.4878635064932,143.85902851511,86.8241302425703,74.9580080028441,93.2028586902457,411.313115733771,37.2757684995387,84.4518956003283,37.321,40.6252489959868
2022-06-24,140.835669686136,265.711242917512,170.16,116.46,118.538,4.36,4.67,6.26,4.77,10.21,58.066477374113,61.8,213.8,13.2,41.65,99.12,94.46,22.62,68.89,117.96,15.48,190.85,122.64,26.71,251.29,68.75,54.08,97.86,77.58,55.57,65.84,55.04,101.21,170.236666666667,101.26,28.48,100.5,152.05,387.72,75.19,34.76,192.48,136.52,256.95,44.08,343.71,504.09,185.22,99.82,207.04,205.32,62.85,303.09,306.53,184.99,170.82,49.49,197.39,107.48,81.4564117220688,110.28638079838,107.165176651695,71.935900393215,25.3075456811975,386.689837352627,33.111764106314,53.2959279173579,33.4426944330773,39.94,53.5809175605268,23.9219614762915,85.6534673857104,26.8191237705007,40.0436678915252,27.5380730737447,12.9380237319983,23.83,172.743214626418,97.4815093754919,69.2157,117.257326500304,75.2424385805544,25.6507069729115,68.5947895503381,93.465,55.7824353766774,63.4273428009889,70.0886830163363,18.8857898386149,95.8283859274093,77.8794362540347,183.891461932981,146.522923163138,164.309992325083,204.26982918902,235.645860505961,163.683514645452,93.5967898888917,,33.3737050856335,511.327853342708,114.398265457804,45.83,46.0550642665006,87.08,171.140208804724,35.46,46.8776913081886,78.092106432538,185.92,57.117519675611,141.129440659569,84.7469046173128,73.459636459389,92.6031989096208,411.107091275085,37.256469628972,84.510911600049,38.523,41.0245610619432
2022-06-23,137.46539635396,256.936915732638,158.75,112.44,112.6845,4.35,4.24,6.25,4.55,9.81,55.8606666319752,56.95,211.54,12.65,39.67,97.41,91.87,21.84,65.65,114.7,14.98,181.71,117.67,24.72,241.11,65.7,52.5,92.36,72.34,53.63,60.85,50.29,98.83,167.69,93.4,27.17,96.45,142.19,376.64,69.81,31.61,183.41,130.85,246.54,41.8,328.49,485.53,178.04,95.36,199.92,193.26,59.38,290.61,286.14,174.9,162.76,47.47,191.24,100.6,81.4761252776647,111.834466100987,107.038630435283,71.4278243376659,24.4947485936262,374.98063232871,32.5678133817479,51.5722562512079,32.5851894476138,39.37,52.5432238126135,23.3621495905111,83.1228644215862,26.6596048187059,39.1176888554112,27.5975505533856,12.7315659064877,23.47,167.553716031781,97.2518591946421,69.3709,117.141123155044,74.7450581645515,25.5614629792683,68.1952787922445,93.2624,54.265422825552,61.1582215082789,67.6458074110631,18.5554828146886,93.0167558351567,75.1039822230698,180.288249624951,144.023931269083,158.807968414714,195.453356098141,231.708371422398,157.298172553449,92.1319147569241,,31.7987444808396,481.794963315384,111.082938978461,44.03,44.0308817960719,82.43,162.136511027482,34.14,45.7219862046249,76.8845467371103,173.05,55.6975257059288,138.84828509458,83.0987772432822,70.7290514755926,90.2045597871211,402.846491550629,36.0985373949713,82.7404316084279,36.383,39.8266248640742
2022-06-22,134.562388056039,251.249484197646,155.85,108.95,112.034,4.26,4.17,5.91,4.3,9.44,55.9798996450637,52.45,201.74,11.66,37.44,88.45,90.39,21.25,60.98,117.21,14.41,178.89,115.17,24.16,234.14,62.05,48.93,93.06,69.25,48.24,55.57,45.65,93.3,164.773333333333,86.02,25.5,91.61,136.59,365.33,67.5,30.07,169.15,124.31,235.58,40.46,303.92,458.65,168.28,93.04,187.67,185.4,57.82,267.23,273.17,165.71,149.11,45.38,197.5,91.09,81.4071278330792,110.923251334262,106.22094719078,70.9197482821168,23.9867504138941,371.261702005191,31.9150725122686,51.8874419273039,33.2258540919256,38.95,52.2239334286401,23.7520185823939,82.6465156283393,26.6795446876803,38.9994787656945,27.5678118135652,12.2596623053206,24.01,165.57065668288,97.5913420706809,68.74,117.163687876493,74.9867989455828,25.4509987471366,68.4747267369515,93.12,52.39146614475,59.6454739798056,67.0301233154251,19.3132459872256,90.5221208359163,75.3152668597987,176.943671868287,140.935539775555,159.202949959394,192.650373672405,226.015917812436,159.390670909612,93.8490200440649,,34.0307438655476,481.794963315384,112.311559967864,41.11,47.1654167866872,83.75,163.485566743273,31.38,45.8366015867965,84.0227826786304,167.45,55.3797648176083,144.151484356776,85.683118983626,76.3282293485037,90.9909988436784,407.585054100406,36.0695890891213,83.5174756047505,33.854,38.9899710115942
2022-06-21,135.07936213649,251.854952476241,157.05,108.68,112.015,4.37,4.51,5.83,4.3,8.62,56.4369595285698,51.94,198.77,11.53,37.63,85.17,90.65,21.06,60.16,117.19,14.51,170.91,113.82,23.99,233.28,59.55,46.06,93.57,67.92,48.42,54.44,44.0,91.68,166.453333333333,84.12,24.45,88.38,138.6,362.99,68.14,29.91,166.88,123.76,235.33,40.09,299.17,455.27,163.85,93.83,185.43,183.0,56.07,269.55,271.99,164.64,150.25,47.06,197.75,90.31,81.1705651659289,107.954454836225,105.451935567972,70.9389209634583,23.7650784809202,371.902896888556,32.4293531973129,52.2321762605339,33.7383858073751,39.63,52.4833568656185,23.9019681946565,83.1228644215862,27.0185224602442,39.7087393039946,27.6074634666591,12.7315659064877,24.48,165.886367623999,97.2518591946421,68.5,117.188340083187,75.125191819816,25.5435150205467,68.8439972353143,92.6019,52.0444371297867,59.9303420208817,67.6458074110631,20.1973030218521,90.0348912903406,75.4225674601688,177.19727064832,139.491686954697,159.803195954049,193.216933949947,222.761903900386,161.329801652475,94.9064464638295,,35.9921978702909,490.577425571494,112.945372383033,40.5,49.543339883016,83.79,165.544125835517,30.04,46.2855118336353,84.032521063271,166.83,57.4650706472116,150.702495210076,89.2134273232655,78.2701977304816,91.3448964191291,411.028605767014,36.4073193240382,85.5240195952544,32.825,39.3607607871251
